Average Precision,401,0.005263157894736842
Average Precision,402,0.06451612903225806
Average Precision,403,0.2244482313642487
Average Precision,404,0.0
Average Precision,405,0.0032679738562091504
Average Precision,406,0.15175698204648136
Average Precision,407,0.017241379310344827
Average Precision,408,0.05821123321123321
Average Precision,409,0.0
Average Precision,410,1.0
Average Precision,411,0.0
Average Precision,412,0.07641471043274288
Average Precision,413,0.0
Average Precision,414,0.0
Average Precision,415,0.25
Average Precision,417,0.05554969548753937
Average Precision,418,0.0
Average Precision,419,0.125
Average Precision,420,0.30365199890371514
Average Precision,421,0.1
Average Precision,422,0.01020408163265306
Average Precision,424,0.020385192732881807
Average Precision,425,0.3005826025084812
Average Precision,426,0.022374265081287766
Average Precision,427,0.043478260869565216
Average Precision,428,0.03571428571428571
Average Precision,429,0.08333333333333333
Average Precision,430,0.3333333333333333
Average Precision,431,0.08432234432234431
Average Precision,432,0.0
Average Precision,433,0.0
Average Precision,434,0.014705882352941176
Average Precision,435,0.0
Average Precision,436,0.045307692307692306
Average Precision,438,0.0414586393669055
Average Precision,439,0.0
Average Precision,440,0.026182436206458975
Average Precision,441,0.38888888888888884
Average Precision,442,0.005240763802407638
Average Precision,443,0.010737069947596262
Average Precision,445,0.05329153605015674
Average Precision,446,0.0017482517482517483
Average Precision,448,0.0
Average Precision,449,0.0
Average Precision,450,0.11410571374584862
Precision @10,401,0.1
Precision @10,402,0.2
Precision @10,403,0.0
Precision @10,404,0.0
Precision @10,405,0.0
Precision @10,406,0.1
Precision @10,407,0.1
Precision @10,408,0.5
Precision @10,409,0.0
Precision @10,410,0.4
Precision @10,411,0.0
Precision @10,412,0.2
Precision @10,413,0.0
Precision @10,414,0.0
Precision @10,415,0.1
Precision @10,417,0.1
Precision @10,418,0.0
Precision @10,419,0.1
Precision @10,420,0.7
Precision @10,421,0.1
Precision @10,422,0.1
Precision @10,424,0.2
Precision @10,425,0.6
Precision @10,426,0.1
Precision @10,427,0.1
Precision @10,428,0.1
Precision @10,429,0.1
Precision @10,430,0.2
Precision @10,431,0.3
Precision @10,432,0.0
Precision @10,433,0.0
Precision @10,434,0.0
Precision @10,435,0.0
Precision @10,436,0.5
Precision @10,438,0.0
Precision @10,439,0.0
Precision @10,440,0.0
Precision @10,441,0.3
Precision @10,442,0.0
Precision @10,443,0.0
Precision @10,445,0.0
Precision @10,446,0.0
Precision @10,448,0.0
Precision @10,449,0.0
Precision @10,450,0.3
NDCG @10,401,0.06362078819895171
NDCG @10,402,0.7653606369886218
NDCG @10,403,0.0
NDCG @10,404,0.0
NDCG @10,405,0.0
NDCG @10,406,0.1012286082123002
NDCG @10,407,0.38685280723454163
NDCG @10,408,0.5232512984721257
NDCG @10,409,0.0
NDCG @10,410,1.0
