Average Precision,401,0.037424443099744534
Average Precision,402,0.060539829139942276
Average Precision,403,0.4878996135069009
Average Precision,404,0.004904359430604983
Average Precision,405,0.03408289241622575
Average Precision,406,0.4447813467239924
Average Precision,407,0.19147028333969238
Average Precision,408,0.08856139955316412
Average Precision,409,0.09090909090909091
Average Precision,410,1.0
Average Precision,411,0.10672108312018325
Average Precision,412,0.35225645628480745
Average Precision,413,0.014925373134328358
Average Precision,414,0.07575259989053092
Average Precision,415,0.25
Average Precision,417,0.3615390650197348
Average Precision,418,0.11816089045239697
Average Precision,419,0.5009868421052631
Average Precision,420,0.595145556863155
Average Precision,421,0.01499324599534343
Average Precision,422,0.3860906259562639
Average Precision,424,0.019579775195880403
Average Precision,425,0.2903393982777903
Average Precision,426,0.024851064317933772
Average Precision,427,0.07662669457484178
Average Precision,428,0.25401630620318494
Average Precision,429,0.30093656343656344
Average Precision,430,0.45888888888888896
Average Precision,431,0.06811854215193308
Average Precision,432,0.005163905009057775
Average Precision,433,0.0037667959745881826
Average Precision,434,0.18055555555555555
Average Precision,435,0.06039999722056744
Average Precision,436,0.029315185529322586
Average Precision,438,0.09037788219290338
Average Precision,439,0.0013136620182527161
Average Precision,440,0.5635592519033432
Average Precision,441,0.6218253968253968
Average Precision,442,0.03253629895928711
Average Precision,443,0.15430410880224504
Average Precision,445,0.26299646496153045
Average Precision,446,0.03541545692592552
Average Precision,448,0.020579221503619988
Average Precision,449,0.00950168918918919
Average Precision,450,0.22918121008434433
Precision @10,401,0.1
Precision @10,402,0.2
Precision @10,403,0.5
Precision @10,404,0.0
Precision @10,405,0.2
Precision @10,406,0.3
Precision @10,407,0.5
Precision @10,408,0.4
Precision @10,409,0.0
Precision @10,410,0.4
Precision @10,411,0.2
Precision @10,412,0.7
Precision @10,413,0.0
Precision @10,414,0.1
Precision @10,415,0.1
Precision @10,417,0.7
Precision @10,418,0.6
Precision @10,419,0.2
Precision @10,420,0.7
Precision @10,421,0.0
Precision @10,422,0.6
Precision @10,424,0.2
Precision @10,425,0.6
Precision @10,426,0.3
Precision @10,427,0.2
Precision @10,428,0.1
Precision @10,429,0.1
Precision @10,430,0.4
Precision @10,431,0.0
Precision @10,432,0.0
Precision @10,433,0.0
Precision @10,434,0.1
Precision @10,435,0.1
Precision @10,436,0.2
Precision @10,438,0.1
Precision @10,439,0.0
Precision @10,440,0.5
Precision @10,441,0.6
Precision @10,442,0.3
Precision @10,443,0.3
Precision @10,445,0.2
Precision @10,446,0.1
Precision @10,448,0.1
Precision @10,449,0.0
Precision @10,450,0.3
NDCG @10,401,0.09478836436955079
NDCG @10,402,0.29345568839744024
NDCG @10,403,0.46662341680017894
NDCG @10,404,0.0
NDCG @10,405,0.1517621910780354
NDCG @10,406,0.4512861809029252
NDCG @10,407,0.5837154733670049
NDCG @10,408,0.510069131458292
NDCG @10,409,0.0
NDCG @10,410,1.0
NDCG @10,411,0.314880130667631
NDCG @10,412,0.6500332220485792
NDCG @10,413,0.0
NDCG @10,414,0.16716045496620233
NDCG @10,415,0.39038004999210174
NDCG @10,417,0.7967610662472993
NDCG @10,418,0.6961622681399229
